"","estimate_svd","pval","estimate_sem","pval.1"
"1",0.89020799493362,3.55817136261902e-37,0.857375596067527,8.52737227496903e-08
"2",0.0281087623563256,0.950771364252858,-0.128501710659049,0.61881394743889
"3",0.653532053384512,0.141947946570895,0.784735227002483,0.00138788791359845
"4",-0.0817495808200954,0.741020466173535,0.038226001125375,0.837772059314045
"5",0.89445619488224,0.000108986674145015,0.715391087094751,0.000278909609053635
"6",0.19595079393652,0.0236215326962028,0.24476206088149,0.000383013453590486
"7",0.862039577568682,2.06225128039289e-39,0.803882252454157,1.14130926931466e-13
